MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,Age,HasBasement,HasGarage,HasFireplace
90,RM,68.0,9.097283649683886,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.1846291527173145,6.371611847231857,0.0,7.551186867296149,0,0,2,0,4,2,TA,8,Typ,0,Not Applicable,Attchd,1978,Unf,2,6.29156913955832,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,11.626263078808801,32,No,Yes,No
20,FV,72.0,9.0642735958414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,4.290459441148391,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.842683282238422,Unf,0.0,5.8998973535824915,7.170888478512505,GasA,Ex,Y,SBrkr,7.181591944611865,0.0,0.0,7.181591944611865,1,0,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2009,RFn,2,6.315358001522335,TA,TA,Y,4.912654885736052,4.727387818712341,0.0,0.0,0.0,0.0,0.0,9,2009,New,Partial,12.343470927093518,0,Yes,Yes,No
50,RM,52.0,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,Gd,N,SBrkr,6.511745329644728,5.484796933490655,0.0,6.816735880594968,0,0,1,0,2,1,TA,3,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,11.296024885689746,59,No,No,No
160,RM,21.0,7.427144133408616,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,5.4680601411351315,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.511745329644728,6.511745329644728,GasA,TA,Y,SBrkr,6.511745329644728,6.304448802421981,0.0,7.105786129481271,0,0,1,1,3,1,TA,7,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,5.308267697401205,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Abnorml,11.424105180165641,35,Yes,No,No
20,RL,66.0,8.962007209588313,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.746203190540153,LwQ,6.398594934535208,0.0,6.816735880594968,GasA,TA,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Attchd,1964,Unf,1,5.666426688112432,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,WD,Abnorml,11.652696102959753,42,Yes,Yes,No
20,RL,55.0,9.018089684104343,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.5254529391317835,LwQ,6.20050917404269,5.351858133476067,6.859614903654202,GasA,Ex,Y,SBrkr,7.10002716662926,0.0,0.0,7.10002716662926,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968,Unf,1,5.777652323222656,TA,TA,Y,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,8,2008,WD,Normal,11.80560254159177,40,Yes,Yes,Yes
50,RL,78.0,9.258844781035798,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.771441123130016,TA,TA,CBlock,TA,TA,Mn,Rec,5.2832037287379885,Unf,0.0,6.739336627357174,6.947937068614969,GasA,Ex,Y,SBrkr,7.063903961472068,6.520621127558696,0.0,7.52131798019924,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949,Unf,1,5.755742213586912,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal,11.870606902224587,58,Yes,Yes,Yes
20,RL,89.0,9.276221741089696,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3.8066624897703196,TA,TA,CBlock,TA,Fa,No,LwQ,6.6293632534374485,Unf,0.0,7.2305631534092925,7.667158255319148,GasA,TA,N,FuseA,7.667158255319148,0.0,0.0,7.667158255319148,0,0,2,0,4,1,TA,7,Mod,0,Not Applicable,Detchd,1951,Unf,2,6.270988431858299,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,10,2006,WD,Normal,11.834291315386718,55,Yes,Yes,No
60,RL,60.0,9.641148287756142,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.586171654854675,Unf,0.0,4.174387269895637,6.670766320845874,GasA,Ex,Y,SBrkr,6.670766320845874,6.555356891810665,0.0,7.307202314764738,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,2,5.963579343618446,TA,TA,Y,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal,12.122696471358964,4,Yes,Yes,Yes
80,RL,65.0,9.257510176452573,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.1588830833596715,TA,Gd,CBlock,TA,TA,Av,GLQ,6.230481447578482,Unf,0.0,4.406719247264253,6.3784261836515865,GasA,Ex,Y,SBrkr,7.037905963447182,0.0,0.0,7.037905963447182,0,1,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1958,RFn,1,5.579729825986222,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,11.884495917930655,49,Yes,Yes,No
60,RL,86.0,9.58870831219998,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.31748811353631,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.796823718274855,6.796823718274855,GasA,Ex,Y,SBrkr,6.796823718274855,6.946975992135418,0.0,7.56734567601324,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007,Fin,3,6.505784060128229,TA,TA,Y,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,1,2008,WD,Normal,12.273735966890268,1,Yes,Yes,Yes
20,RL,72.0,9.090768236835338,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.707110264748875,TA,TA,CBlock,TA,TA,No,ALQ,6.39024066706535,Unf,0.0,5.762051382780177,6.816735880594968,GasA,Ex,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,1,0,1,0,2,1,Gd,5,Typ,0,Not Applicable,Detchd,1992,Unf,2,6.3578422665081,TA,TA,Y,0.0,5.484796933490655,0.0,0.0,0.0,0.0,0.0,12,2008,WD,Normal,11.898194668458823,43,Yes,Yes,No
120,RL,65.0,9.079092085366229,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.642486801367256,Ex,TA,PConc,Ex,TA,No,GLQ,7.340186835320115,Unf,0.0,5.093750200806762,7.440146680662688,GasA,Ex,Y,SBrkr,7.440146680662688,0.0,0.0,7.440146680662688,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008,Fin,3,6.959398512133975,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,5.41610040220442,0.0,0.0,10,2008,New,Partial,12.813920618864572,0,Yes,Yes,Yes
80,RL,70.0,8.976009475021396,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.502790045915623,Unf,0.0,6.016157159698354,6.98100574072173,GasA,Gd,Y,SBrkr,7.318539548567902,0.0,0.0,7.318539548567902,0,0,2,0,4,1,TA,7,Maj1,0,Not Applicable,Basment,1960,Unf,1,6.003887067106539,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,WD,Normal,11.751950239425476,48,Yes,Yes,No
90,RL,81.72158146384129,9.846440897156853,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,0.6931471805599453,TA,TA,CBlock,Gd,TA,No,GLQ,6.212606095751519,Rec,5.356586274672012,6.481577129276431,7.216709486709457,GasA,Ex,Y,SBrkr,7.216709486709457,7.138866999945524,0.0,7.8713112033234065,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977,RFn,2,6.398594934535208,TA,TA,N,5.049856007249537,3.2188758248682006,4.983606621708336,0.0,0.0,0.0,8300.0,8,2007,WD,Normal,12.154784614286667,30,Yes,Yes,Yes
90,RL,70.0,8.952734767106872,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.795790545596741,TA,TA,CBlock,TA,TA,Av,ALQ,6.6895992691789665,Unf,0.0,5.717027701406222,7.009408932708637,GasA,TA,Y,SBrkr,7.0825485693553,0.0,0.0,7.0825485693553,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1962,Unf,2,6.293419278846481,TA,TA,Y,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,11.794345471549745,44,Yes,Yes,No
90,RL,70.0,9.194515821629212,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.110696122978827,0.0,0.0,7.110696122978827,0,0,2,0,2,2,TA,6,Typ,0,Not Applicable,CarPort,1962,Unf,2,6.137727054086234,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2007,WD,Normal,11.530775206233024,45,No,Yes,No
20,RL,72.93355566525592,9.405989388981,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,5.198497031265826,TA,TA,CBlock,TA,TA,No,Rec,6.90875477931522,Unf,0.0,5.241747015059643,7.080867896690782,GasA,Fa,Y,SBrkr,7.080867896690782,0.0,0.0,7.080867896690782,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1959,RFn,2,6.2766434893416445,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,COD,Abnorml,11.863589378812122,51,Yes,Yes,No
70,RH,55.0,9.050875597325156,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,6.846943139585379,6.846943139585379,GasA,TA,N,FuseA,6.932447891572509,6.846943139585379,0.0,7.583247524303362,0,0,1,1,4,1,TA,7,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,5.262690188904886,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Abnorml,11.775297421715827,97,Yes,No,No
70,RL,96.0,9.48288342558516,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,6.617402977974478,6.617402977974478,GasA,Gd,Y,FuseF,6.794586580876499,6.794586580876499,0.0,7.487173694213739,0,0,1,1,4,1,TA,9,Typ,0,Not Applicable,Detchd,1914,Unf,1,5.198497031265826,Fa,Fa,N,5.318119993844216,3.713572066704308,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,11.841423131921784,92,Yes,Yes,No
160,RL,36.0,7.874358824729881,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,4.672828834461906,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.639875833826536,6.639875833826536,GasA,Ex,Y,SBrkr,6.639875833826536,6.760414691083428,0.0,7.394493107219038,0,0,2,1,2,1,Gd,6,Typ,0,Not Applicable,BuiltIn,2003,RFn,2,6.163314804034641,TA,TA,Y,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,6,2010,WD,Normal,12.075400019877522,7,Yes,Yes,No
60,RL,41.0,9.424967763522053,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.742880635791903,6.742880635791903,GasA,Ex,Y,SBrkr,6.742880635791903,7.004881989712859,0.0,7.575071699507561,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004,Fin,2,6.075346031088684,TA,TA,Y,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal,12.180759965737863,2,Yes,Yes,Yes
20,RL,63.0,9.47830431356186,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.040536390215956,7.040536390215956,GasA,Ex,Y,SBrkr,7.040536390215956,0.0,0.0,7.040536390215956,0,0,1,1,3,1,TA,6,Typ,0,Not Applicable,Detchd,2005,Unf,2,6.184148890937483,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Abnorml,11.86710429621008,1,Yes,Yes,No
20,RL,64.0,9.109193189971226,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.4965075614664802,Gd,TA,PConc,Gd,TA,Av,GLQ,6.061456918928017,Unf,0.0,6.955592608396297,7.29776828253138,GasA,Ex,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006,RFn,2,6.159095388491933,TA,TA,Y,4.795790545596741,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,12,2007,WD,Normal,12.490879338036375,1,Yes,Yes,Yes
60,RL,65.0,9.0068768914288,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.53338948872752,Gd,TA,PConc,Gd,TA,No,GLQ,6.311734809152915,Unf,0.0,5.814130531825066,6.785587645007929,GasA,Ex,Y,SBrkr,6.785587645007929,6.785587645007929,0.0,7.478169694159785,1,0,2,1,3,1,Gd,8,Typ,0,Not Applicable,Attchd,2003,RFn,2,6.298949246855942,TA,TA,Y,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,12.323415584358154,5,Yes,Yes,No
20,RL,83.0,9.195226734166134,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.432483807917119,7.432483807917119,GasA,Ex,Y,SBrkr,7.432483807917119,0.0,0.0,7.432483807917119,0,0,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2007,RFn,3,6.86171134048073,TA,TA,Y,0.0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,6,2007,New,Partial,12.42250975887691,0,Yes,Yes,No
85,RL,85.0,9.271059107010888,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,4.406719247264253,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.786716950605081,LwQ,5.1298987149230735,0.0,6.960347729101308,GasA,TA,Y,SBrkr,7.068172000388042,0.0,0.0,7.068172000388042,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974,RFn,2,6.270988431858299,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,1,2010,WD,Family,12.04355959836804,36,Yes,Yes,Yes
20,RL,107.0,9.539068413863964,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4.650958341091008,Ex,TA,PConc,Ex,Gd,Gd,GLQ,7.234898420314831,Unf,0.0,6.53813982376767,7.638679823876112,GasA,Ex,Y,SBrkr,7.638679823876112,0.0,0.0,7.638679823876112,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006,Fin,3,6.7464121285733745,TA,TA,Y,5.37989735354046,5.438079308923196,0.0,0.0,0.0,0.0,0.0,9,2006,New,Partial,13.049794835104816,0,Yes,Yes,Yes
70,RL,71.98685154876641,9.344521553442203,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.675823221634848,6.675823221634848,GasA,Fa,Y,SBrkr,6.675823221634848,6.587550014824796,0.0,7.325148957955575,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931,Unf,2,5.993961427306569,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,12.345838935721968,77,Yes,Yes,Yes
80,RL,78.0,9.400216653174247,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.31748811353631,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.373319789577012,6.373319789577012,GasA,Ex,Y,SBrkr,7.039660349862076,6.591673732008658,0.0,7.533158807455563,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984,Fin,2,6.169610732491456,TA,TA,Y,5.594711379601839,4.727387818712341,0.0,0.0,4.997212273764115,0.0,0.0,1,2007,WD,Abnorml,12.08954444723597,23,Yes,Yes,Yes
60,FV,65.0,9.002824076547672,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.6293632534374485,6.6293632534374485,GasA,Ex,Y,SBrkr,6.6293632534374485,6.682108597449809,0.0,7.348587530927593,0,0,2,1,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2005,RFn,2,6.423246963533519,TA,TA,Y,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,3,2006,New,Partial,12.136191879981927,1,Yes,Yes,No
80,RL,73.15292986052522,9.419709489868552,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.817111159963204,TA,TA,CBlock,TA,TA,Av,GLQ,6.29156913955832,Unf,0.0,6.161207321695077,6.920671504248683,GasA,TA,Y,SBrkr,6.942156705699469,0.0,0.0,6.942156705699469,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1976,Unf,3,6.790097235513905,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,12.042971193457888,34,Yes,Yes,No
75,RM,60.0,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,5.768320995793772,Unf,0.0,6.0330862217988015,6.601230118728877,OthW,Fa,N,SBrkr,7.034387929915503,6.829793737512425,0.0,7.629975707027789,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950,Unf,2,5.983936280687191,Fa,Fa,P,0.0,0.0,5.560681631015528,0.0,0.0,0.0,0.0,4,2008,WD,Normal,11.771443882099637,91,Yes,Yes,Yes
20,RL,60.0,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.282266746896006,Rec,4.574710978503383,5.5093883366279774,6.776506992372183,GasA,TA,Y,SBrkr,6.8966943316227125,0.0,0.0,6.8966943316227125,0,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1950,Unf,1,5.6240175061873385,TA,TA,Y,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,11.686887175419702,57,Yes,Yes,No
20,RL,93.0,9.320180837655714,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,6.97166860472579,Unf,0.0,6.952728644624869,7.65491704784832,GasA,Ex,Y,SBrkr,7.65491704784832,0.0,0.0,7.65491704784832,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968,Fin,2,6.259581464064923,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,12.404927602627597,42,Yes,Yes,Yes
120,RL,61.150027462219605,8.051022208190679,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,5.099866427824199,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.2485040723706105,7.2485040723706105,GasA,Ex,Y,SBrkr,7.2485040723706105,0.0,0.0,7.2485040723706105,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003,RFn,2,6.171700597410915,TA,TA,Y,5.003946305945459,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal,12.053801032483948,3,Yes,Yes,Yes
20,RL,62.0,9.196140022575042,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.236369590203704,Unf,0.0,5.872117789475416,6.762729506931879,GasA,TA,Y,SBrkr,6.774223886357614,0.0,0.0,6.774223886357614,1,0,1,0,3,1,TA,5,Typ,0,Not Applicable,Attchd,1968,RFn,1,5.666426688112432,TA,TA,Y,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,600.0,11,2009,WD,Normal,11.775297421715827,41,Yes,Yes,No
60,RL,79.96136470656148,9.772410288929185,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,4.836281906951478,ALQ,6.939253946041508,3.6109179126442243,7.084226422097916,GasA,TA,Y,SBrkr,7.324489979348532,6.480044561926653,0.0,7.681560362559537,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974,RFn,2,6.251903883165888,TA,TA,Y,5.3981627015177525,3.871201010907891,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,12.591338447675579,33,Yes,Yes,Yes
60,RL,60.0,8.843903650835497,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,4.532599493153256,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.616065185132817,6.616065185132817,GasA,Ex,Y,SBrkr,6.634633357861686,6.799055862058796,0.0,7.4127640174265625,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,Fin,2,5.986452005284438,TA,TA,Y,5.187385805840755,4.859812404361672,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,12.016128107502665,5,Yes,Yes,Yes
50,RM,52.0,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,6.054439346269371,Unf,0.0,6.131226489483141,6.785587645007929,GasA,TA,Y,FuseA,6.866933284461882,6.013715156042802,0.0,7.221105098182496,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978,Unf,1,6.329720905522696,TA,TA,Y,0.0,0.0,0.0,0.0,4.795790545596741,0.0,0.0,11,2007,WD,Normal,11.755879486687116,76,Yes,Yes,Yes
